error1count,error2count,error3count,error4count,error5count,voltmean_24hrs,rotatemean_24hrs,pressuremean_24hrs,vibrationmean_24hrs,voltsd_24hrs,rotatesd_24hrs,pressuresd_24hrs,vibrationsd_24hrs,voltmean,rotatemean,pressuremean,vibrationmean,voltsd,rotatesd,pressuresd,vibrationsd,sincelastcomp1,sincelastcomp2,sincelastcomp3,sincelastcomp4,failure
0,0,0,0,0,166.3156423,455.0673751,97.4908161,40.17573787,14.66972432,49.55393036,11.70828414,6.795438789,162.2900041,459.4834106,97.91846351,41.21869194,18.62021322,24.38253981,3.678661039,10.61382953,63.75,78.75,3.75,33.75,0
0,0,0,0,0,163.8500831,463.0787035,102.1105149,41.30863587,12.30119717,49.37351494,12.84673299,5.151296219,163.1393255,432.7459726,102.3857155,40.67535431,7.052420802,33.96011642,13.37795228,4.269648454,0.75,75.75,75.75,15.75,0
0,0,0,0,0,171.8273057,432.5303677,96.3450624,39.41680574,13.05212414,50.52005096,10.87187872,4.872711624,169.1449049,424.1495921,106.2805586,37.26803993,12.24434098,94.86322547,18.03953479,6.352076945,33.75,3.75,63.75,63.75,0
0,0,0,0,0,163.7883637,475.5720544,98.47577175,38.7535541,11.80022795,45.28073378,9.429053312,5.390496935,172.2811973,443.3187808,97.07858554,39.0815998,14.3841995,55.35840665,7.132863345,4.330768178,107.75,17.75,32.75,2.75,0
0,0,0,1,0,174.3283399,447.6295591,125.3972544,40.31973196,16.67894806,50.09945581,10.64273322,4.864770307,187.2342329,458.6178105,132.3952508,42.94889645,9.288395394,39.75918809,10.44497141,6.788228937,29.75,74.75,74.75,14.75,1
0,0,0,1,0,168.3460375,452.4466288,102.4081684,39.12625683,17.98766504,49.50668237,10.77631223,4.853345169,192.625779,475.1139092,118.5256251,38.19471787,11.67143815,37.52269836,12.77354254,5.950609132,66.75,36.75,6.75,111.75,0
0,0,0,0,0,169.9844526,450.3551094,103.7020817,38.86040548,9.827513378,51.0682248,7.404746891,5.17620571,165.8449913,463.6212944,99.00299244,42.83380601,12.17323717,88.44073088,5.40258058,6.901890213,53.75,38.75,8.75,23.75,0
0,0,0,0,0,166.5430359,436.1499212,100.564616,40.13631,16.27882154,43.42082948,12.78960826,4.422094639,166.8331593,385.3168356,111.6657729,38.79884959,25.77362238,78.50465897,28.98983464,2.864984719,11.75,86.75,11.75,251.75,0
0,0,0,0,0,165.907285,366.5093469,103.378645,50.17131676,14.41786883,61.2069858,8.226680798,4.486370239,167.5221688,384.7787473,110.4812261,49.49994773,19.88691814,91.1312487,6.781783274,3.096714664,92.75,2.75,32.75,2.75,0
0,0,0,0,0,168.6413315,443.9790993,104.419709,41.40593503,14.90998583,62.38517267,9.521062044,5.2153153,169.2171269,463.4809012,112.4652467,43.25560251,28.08720057,95.92799321,6.4959634,1.349314039,26.75,11.75,101.75,71.75,0
0,0,0,0,0,172.5555792,430.3889983,99.22513252,39.69479282,18.11851607,61.89893859,8.166262567,3.957857633,165.5371379,447.9494997,103.739264,41.44110835,7.75125602,59.66129374,3.764709764,3.312258984,87.75,12.75,27.75,42.75,0
0,0,0,0,0,176.7188627,458.421257,99.59833674,40.47484948,11.10876753,56.37278787,7.905784549,4.587759269,181.5741625,417.7538551,104.6794271,42.83575994,11.61488134,86.08681841,6.257091271,1.318682609,1.75,46.75,31.75,16.75,0
0,0,0,0,0,171.1559742,448.0923032,101.0097445,39.79003933,19.12091206,47.24460705,12.54842226,5.155966837,156.2011139,435.2842242,98.02261243,38.88775175,14.45551777,15.14084898,25.10323435,4.033006017,68.75,8.75,98.75,98.75,0
0,0,0,0,0,167.9772221,445.1443989,97.49069681,47.84509908,17.43859501,52.08953553,9.559839764,6.696174863,152.0894616,439.8799113,95.30447297,49.76498845,14.23974814,36.22744139,8.434050035,4.17736345,28.75,118.75,13.75,58.75,0
0,0,0,0,0,164.6721085,451.4988101,100.6978436,38.39008339,16.66131536,51.64954948,9.506177448,4.751780758,164.0460304,429.7892037,95.08881298,43.5751722,8.862128777,86.5842021,12.38627001,5.49220399,62.75,47.75,2.75,32.75,0
0,0,0,0,0,170.8930978,453.6359993,98.25060452,39.770176,13.69404801,47.83768931,10.95856883,5.021776852,169.305417,457.5647583,97.70956114,41.70773853,23.55664876,32.95547898,10.0943648,6.232871773,81.75,36.75,21.75,21.75,0
0,0,0,0,0,172.4163066,431.7119268,101.6657227,41.11210148,15.89891683,45.03992194,9.305886988,4.664973308,190.2498016,453.8144954,98.0039625,40.88991022,22.38688015,62.52500367,9.121422885,2.158571894,17.75,17.75,2.75,107.75,0
0,0,0,0,0,175.3090117,441.9490537,99.77470123,39.88576213,16.05397234,50.53184641,8.449244212,4.530587184,171.3119428,447.1146977,93.55721864,39.61155168,2.663523517,48.32684131,9.316912798,3.313687623,21.75,186.75,21.75,51.75,0
0,0,0,0,0,167.8145072,451.6128452,99.63439361,43.94210429,13.5723047,57.65064665,9.499296352,6.52629846,153.3869905,444.0136265,108.6457559,52.55271245,8.03033365,73.96807988,9.113030471,3.736804494,18.75,3.75,3.75,78.75,0
0,0,0,0,0,165.6094741,439.6495452,99.50404388,38.02987528,15.07963415,42.93510598,9.6233244,4.412827868,156.8275641,435.8143741,103.8721163,39.24753111,22.50741859,89.05324305,4.951675915,5.197289448,29.75,29.75,14.75,59.75,0
0,0,0,0,0,163.7605383,451.2112326,101.944823,39.91374109,16.28355246,52.9426485,14.84705364,4.666790158,165.1667464,472.2173328,95.68233702,40.63132763,20.14906677,87.72670484,17.7791916,4.641565767,124.75,19.75,49.75,49.75,0
0,0,0,0,0,173.2345019,455.5174309,99.85613582,37.34107914,16.47248201,47.46133878,8.421854836,3.462128764,160.8244122,435.4836549,102.6870588,39.71255301,23.75350888,60.44652893,5.121665204,3.645888634,56.75,11.75,71.75,26.75,0
0,0,0,0,0,172.6458984,453.2438304,97.68207266,39.22704415,13.31157894,52.32402074,12.0639131,5.329077727,166.7420763,475.4928599,93.4074212,43.47966219,19.81993124,35.79732681,9.915770767,2.299572192,82.75,22.75,7.75,97.75,0
0,0,0,0,0,174.435123,445.0534148,117.2852274,41.33864661,13.32349789,44.2788715,15.53771841,5.475286894,165.6398517,410.2142297,99.15305292,39.22725996,13.62987585,23.43660095,7.211672084,3.919691156,0.75,0.75,30.75,60.75,0
0,0,0,0,0,165.4522561,460.5229826,99.08183346,39.18031042,15.87168607,46.13534525,7.476306759,5.034397919,162.3120233,462.3549262,95.14342929,40.01856962,12.68783994,81.16677465,3.578075735,2.664442222,131.75,41.75,71.75,131.75,0
0,0,0,1,0,167.9186409,444.5281627,121.0309357,39.25292788,13.17798936,51.05255339,9.06181531,4.631033133,178.40447,405.7993709,124.4268067,41.51759759,16.2052723,61.81284947,3.101345594,0.583997538,29.75,14.75,74.75,44.75,1
0,0,0,0,0,168.4103886,444.983058,101.711242,41.94720099,12.95736197,43.07111374,11.31681341,4.832546485,150.8833117,468.4312737,105.4017714,42.80081699,1.962238995,17.77120496,9.315973745,4.080593524,47.75,32.75,17.75,2.75,0
0,0,0,0,0,167.8122149,454.6513955,100.4814599,39.04855886,13.48304831,51.45603714,9.523088938,6.018094985,167.1189667,425.4777219,93.9901484,38.33672527,13.41361088,73.05477909,3.363284554,3.493614373,44.75,29.75,74.75,74.75,0
0,0,0,0,0,170.5590822,452.3677706,97.66976935,39.13957697,14.65921638,52.49399852,8.689341675,4.655633779,176.3574033,469.6142156,95.27535924,39.38454744,16.81138526,22.36433593,6.803248156,5.096918846,63.75,33.75,18.75,168.75,0
0,0,0,0,0,170.1544537,425.3909332,101.4897276,39.45984303,14.29390278,59.41128353,10.04733159,6.06989992,178.4638028,373.3425171,100.9936166,39.71754075,21.98399422,87.32814058,5.767392201,3.33671275,86.75,41.75,11.75,26.75,0
0,0,0,0,0,168.0434297,474.9966698,103.6518625,39.10876937,10.60046671,45.33191384,8.220452761,5.518715337,165.5447329,509.7668525,97.49120709,40.63152219,12.00101643,22.41373053,5.461588057,3.134134998,14.75,89.75,29.75,14.75,0
0,0,0,0,0,172.8948835,450.4155146,101.5463278,38.62207295,19.48009926,45.5889277,8.494459392,4.995454858,179.1724362,418.3302289,93.75287306,40.45096478,27.2917407,46.57432397,6.390655002,5.260887492,1.75,91.75,46.75,31.75,0
0,0,0,1,0,170.3360933,450.5109953,97.49027152,39.56194272,13.11349377,49.82896102,10.05755273,4.790268808,171.0571458,507.2517024,89.85526745,41.02366229,6.565810105,37.31864906,1.786190215,3.508914871,10.75,10.75,55.75,70.75,0
0,0,0,0,0,172.1187996,461.3957613,104.4251892,39.90058828,12.18346344,64.62015864,10.90977085,4.982747255,165.1080992,502.4986132,109.8512397,43.92346859,15.96131814,26.55843177,12.98238134,4.462684375,34.75,4.75,94.75,19.75,0
0,0,0,0,0,174.6681764,457.4623733,101.3977663,39.18496818,14.75215947,53.82476119,10.83351159,4.982313096,164.3965919,462.1822453,107.9176219,44.88211552,11.57957697,59.17537856,9.581215011,5.040562095,46.75,16.75,31.75,1.75,0
0,0,0,0,0,173.4056166,440.2637533,102.2996969,41.41895301,16.46859672,55.51485642,10.81827896,4.903197675,175.1263386,475.8637896,105.0648458,39.25912426,8.598878762,32.33387857,2.052445502,4.697862478,21.75,96.75,21.75,6.75,0
0,0,0,0,0,169.0816987,446.7148157,100.8687487,40.64316836,16.03644514,45.68840115,11.04069685,5.675748936,172.5217808,469.443855,100.262736,39.38403368,11.34426986,39.80024975,12.79434165,4.324328891,29.875,14.875,149.875,14.875,0
0,0,0,0,0,171.2858392,468.3866123,101.5220708,41.91386163,13.64843429,33.85335448,10.30395496,4.584963109,179.2453992,460.7485864,104.0174791,41.91193258,10.19126883,63.39271814,10.98809782,4.736604414,1.875,61.875,151.875,1.875,0
0,1,0,0,0,168.0574895,433.2936169,101.0754262,39.95855812,13.33656696,45.78237636,11.02916791,4.135979024,172.4829839,424.6309433,101.4348462,41.53113967,10.03811071,45.37689248,3.360831139,2.95569466,42.875,12.875,42.875,12.875,0
0,0,0,0,0,175.9120503,440.524205,96.65804399,40.49814111,14.99456478,49.01089016,12.54446427,4.548677014,190.9101405,436.6751694,97.64798075,44.46168962,9.772140386,20.97558668,22.9245551,2.967819744,62.875,2.875,2.875,47.875,0
0,0,0,0,0,164.5615673,451.3262601,98.66738977,39.79035055,12.68204308,48.67226485,9.450676344,3.430009695,163.6930838,441.7671936,98.77134921,38.91623262,14.73870471,30.18660797,2.34283215,2.710982366,25.875,25.875,10.875,40.875,0
0,0,0,0,0,172.0821023,443.6927073,101.8648001,40.98006383,17.95353667,57.11682812,10.17007847,4.535094968,177.1431513,463.2490866,108.83345,41.18742038,8.342589015,50.75194756,10.07010997,2.596152745,72.875,102.875,42.875,87.875,0
0,1,0,0,0,174.1199872,385.7385092,99.85641541,41.25208451,15.53550638,45.52136614,11.16351637,4.789288992,172.9391352,370.9144093,91.08156678,42.36008564,24.71541762,85.1175845,5.740567133,4.601375925,40.875,10.875,25.875,10.875,0
0,0,0,0,0,170.4571929,447.2356909,100.107801,40.00533279,9.436736578,46.84299398,10.35111444,4.369676388,176.4605292,443.0888544,105.2296102,41.03615991,7.217000116,31.8248705,8.279706568,3.325007256,28.875,73.875,103.875,13.875,0
0,0,0,0,0,169.6873207,444.3402745,101.364626,42.45445016,16.14247738,46.48477226,7.83848086,5.209589329,160.4529446,438.8281204,109.3982254,43.5240546,4.224054651,23.22572383,9.339458676,4.70244033,46.875,1.875,121.875,16.875,0
1,0,0,0,0,166.4058568,442.6738777,100.5761183,39.28161743,13.68690589,43.0262542,7.425348211,5.026830393,159.4544773,452.9483918,97.71638053,39.39896165,19.18925687,67.58593747,5.033252373,6.118445579,15.875,0.875,0.875,75.875,0
0,0,0,0,0,169.8229683,450.0621499,106.5338142,39.10215094,11.77629019,46.85954547,8.39781386,7.212967117,179.8267798,473.2313795,111.4178849,40.2958262,18.96856609,39.16301414,4.139243905,10.33657016,74.875,44.875,29.875,14.875,0
0,0,0,0,0,168.2623196,444.5741757,99.09579255,40.12418574,13.97492077,40.47991329,10.56118487,4.175725439,161.7380482,438.8808061,100.1308369,41.05322858,11.07357072,5.554592019,13.01775589,5.873567734,12.875,12.875,192.875,87.875,0
0,0,0,0,0,169.8635274,469.8540295,101.3436512,40.52569098,16.5672726,43.35907495,10.65529689,5.517547661,158.5200258,479.7622662,102.1093576,42.13513108,19.35469355,3.966027872,10.65562795,3.687126459,8.875,53.875,23.875,38.875,0
0,0,0,0,0,167.8909908,449.4999392,98.58699725,41.03601277,14.06914429,33.89145974,9.752961189,4.617101799,156.3633326,447.8842797,101.3805163,43.23067439,23.01110694,12.91375726,11.01585047,1.428923352,18.875,33.875,3.875,138.875,0
0,1,1,0,1,169.2853264,366.0465024,98.13843431,49.84294352,11.29751485,62.55547414,11.09906939,5.731954438,170.1724835,414.2306628,96.17850806,47.71164148,9.833304304,87.13415056,6.865202765,4.062070288,44.875,29.875,59.875,284.875,1
0,1,1,0,1,169.2853264,366.0465024,98.13843431,49.84294352,11.29751485,62.55547414,11.09906939,5.731954438,170.1724835,414.2306628,96.17850806,47.71164148,9.833304304,87.13415056,6.865202765,4.062070288,44.875,29.875,59.875,284.875,1
0,0,0,0,0,174.7475183,463.7983982,100.7568536,41.01756886,15.62164352,52.26541161,9.327711144,6.269707006,170.3119764,499.9405244,107.1118968,47.53820254,7.183736246,7.57870551,8.741808555,1.691906738,47.875,122.875,17.875,2.875,0
0,0,0,0,0,166.8793222,452.5168107,99.04741265,42.38960328,13.83019334,52.72732599,9.638203025,5.12293333,166.2676484,467.7421146,100.4507676,39.37854066,13.35718379,55.52006635,13.3706326,5.19154621,93.875,48.875,3.875,3.875,0
1,0,0,0,0,170.3369543,437.6078574,99.98466088,39.76672208,14.93434406,44.02770662,9.80280054,4.990059118,183.1923162,481.9213668,102.9605728,40.07087884,18.7100054,31.59172853,10.54534274,7.874363046,19.875,49.875,94.875,4.875,0
0,0,0,0,0,165.0383381,449.497415,97.89343253,40.1855444,17.23722059,56.74372963,9.059796754,5.183935331,173.7372294,438.4969837,99.46305016,43.79034375,24.31556159,37.63360905,10.63587629,1.160735129,81.875,6.875,21.875,51.875,0
0,0,0,0,0,169.0481407,456.8061773,105.663096,41.23916206,14.84613881,47.8271717,15.06287764,4.779571429,172.7220951,469.528248,108.5059639,41.57330129,19.57892795,62.98457191,7.901470209,1.664310203,15.875,30.875,0.875,60.875,0
0,0,0,0,0,172.6257412,457.3764206,97.52537673,40.50370471,12.80053044,55.64787064,9.514841229,5.754024429,173.7500374,459.0554687,97.59225248,44.18392857,21.58223014,41.55562301,7.491518051,10.2122312,11.875,26.875,26.875,41.875,0
0,0,0,0,0,168.8897815,439.2771376,125.2283653,39.24901301,17.85107643,52.1637176,10.45983998,5.373298627,156.4984562,423.4891618,126.0239403,38.71649973,12.53132095,12.08408614,15.0268761,5.712589413,57.875,12.875,72.875,87.875,0
0,0,0,0,0,165.7740679,466.1505953,99.64670072,39.73616973,13.47419886,33.07523329,13.37519189,6.901323689,181.5468199,463.3345109,109.7146134,47.41559028,8.622651415,2.625476969,9.90789258,6.732274655,29.875,59.875,29.875,14.875,0
0,0,0,0,0,171.9373618,445.3461477,104.7801077,42.06927922,14.36751255,55.94388171,15.09505476,5.046073128,160.0071987,470.871186,100.9648338,46.13083024,12.85316988,52.65440625,13.21630414,4.299680996,32.875,2.875,17.875,62.875,0
0,0,0,0,0,170.1015847,462.2899163,100.3671964,40.28443013,15.13072134,42.82624964,10.85743792,5.087289933,155.6613877,522.361319,112.0145968,43.03482086,23.20175395,50.80077942,8.297346386,10.24462044,30.875,0.875,0.875,75.875,0
0,0,0,0,0,185.6395714,451.4935967,99.18058611,41.33099084,17.10311789,49.76169509,14.08198191,5.813927325,198.4676733,471.4272723,97.77413046,34.02246953,35.12123749,46.99518998,7.87565834,3.359437436,58.875,13.875,13.875,73.875,0
0,0,0,0,0,174.2603363,464.9611571,101.3631719,40.06194758,12.9666409,54.64115324,11.87221839,3.787369901,177.949297,488.3539141,98.84154344,40.90114285,10.12058098,40.06830144,1.883488096,2.009261404,9.875,24.875,39.875,9.875,0
0,0,0,0,0,172.6938527,432.2271401,99.59715432,41.70540931,15.64013144,62.34342999,10.31654641,5.229330127,174.0965988,430.8764416,107.5412779,39.8849121,19.94339768,19.1550494,12.14882819,6.906021781,18.875,138.875,78.875,3.875,0
0,0,0,0,0,172.334081,453.1703028,98.78385823,42.30922473,15.36112106,50.05740689,11.19069951,5.139315625,176.9992263,483.5045154,94.99926562,48.44568054,9.252188003,55.11223104,6.982030908,1.815443945,2.875,32.875,17.875,17.875,0
0,0,0,0,0,167.5998281,471.6771408,100.1332754,39.78142138,12.14722966,55.59142991,13.37688239,5.317143729,173.9186495,500.5911635,117.941735,38.65896863,8.885973757,107.8201269,8.92218311,4.085998495,487.875,55.875,10.875,25.875,0
0,0,0,0,0,175.0859355,443.0908114,99.33563356,40.66382341,16.83876795,65.85350475,11.80469837,5.236930818,169.1730973,386.7183382,98.94568878,40.51101391,25.68957361,82.36580572,17.52427446,4.570229718,87.875,12.875,57.875,42.875,0
0,0,0,0,0,174.6109497,446.8096023,97.11779615,39.89852616,11.50156383,51.09595844,10.4744214,5.126922961,173.7498083,461.0104908,97.13835203,36.09809232,12.41088178,47.31624644,13.57884048,5.976211849,84.875,54.875,39.875,24.875,0
0,0,0,0,0,171.7197557,451.1612335,99.91848928,42.03777813,16.1046207,51.27925207,12.45338827,6.039582524,172.3580595,441.271515,95.08970137,44.4098973,20.39799227,56.40594795,14.36319513,4.553551638,93.875,18.875,48.875,63.875,0
0,0,0,0,0,170.809317,445.6641244,101.0177259,40.29825217,14.53579964,56.14512118,11.47683034,6.233446345,168.0860293,464.6877967,91.74880872,37.37378306,3.966278283,36.75434569,18.54063296,5.748573963,33.875,3.875,48.875,63.875,0
0,0,0,0,0,171.4376189,460.7768807,99.6946988,48.09292433,18.85566594,58.70280327,10.862234,5.842261629,193.1263476,448.6357438,90.44651678,52.21376288,5.91114382,44.06815019,5.443795401,10.5241372,43.875,73.875,118.875,28.875,0
0,0,0,0,0,170.4494639,443.4024694,97.57257381,38.92255209,8.726119154,53.2213276,10.14969578,5.289536571,168.7989809,460.6965353,105.4425453,34.51010903,4.235409748,86.72018871,6.828583589,5.56048703,147.875,57.875,12.875,27.875,0
0,0,0,0,0,171.8444866,435.0713064,101.7038513,40.82749827,16.78393007,45.25028346,11.9320819,4.934391031,168.8255036,424.1132595,102.2069477,43.000921,19.43126842,30.5448416,3.18295617,2.809252168,135.875,30.875,45.875,30.875,0
0,0,0,0,0,169.4367357,462.7238954,99.36797835,41.60245782,15.43907488,50.06419269,10.30814682,4.416464569,176.9306938,513.014265,99.95231725,36.52111038,24.3081621,58.2707354,9.696751095,3.354007988,2.875,92.875,17.875,17.875,0
0,0,0,0,0,166.1467141,461.9797901,100.615287,40.44456333,20.64862157,54.46169626,8.767324025,5.590988539,168.4746078,493.9272555,102.5002109,38.09497231,4.790998297,55.54085277,9.795655794,3.133696653,18.875,18.875,78.875,48.875,0
0,0,0,0,0,173.3137115,448.6209457,97.64651881,45.92885994,15.85822312,46.1554894,11.97322996,8.926397988,173.1178236,476.7655634,94.83888977,62.68282726,2.174416928,70.90072419,22.22936382,2.342574494,45.875,0.875,150.875,45.875,0
0,0,0,0,0,170.9403403,436.2489806,98.60502605,40.34315606,20.57753053,52.2183474,9.132353676,4.286391926,175.7374802,437.5457714,106.8554489,38.78468806,18.07555552,35.54537773,9.877075393,4.161441583,2.875,152.875,32.875,2.875,0
0,0,0,0,0,173.4873971,442.735162,100.9793078,37.71850192,13.34361227,48.22805815,8.288782044,4.967973447,175.1251934,444.4268201,98.28213039,36.04601125,10.90740669,32.61823118,9.037289332,4.895137767,28.875,58.875,13.875,28.875,0
0,0,0,0,0,189.7490801,447.3518767,102.8167653,40.02065961,18.52547181,42.90662718,8.69685691,4.042623288,176.8629428,469.8228621,103.9932947,41.32170646,2.106606252,43.3636597,6.483127207,2.743856126,103.875,43.875,73.875,13.875,0
0,0,0,0,0,168.4909301,445.5813726,99.75142316,40.88562901,15.89303076,54.97501254,9.547950859,4.63598406,159.4358626,437.2942254,101.9951275,38.2977729,7.147454999,53.60481665,7.957697543,3.038477625,49.875,4.875,19.875,64.875,0
0,0,1,0,0,173.4329457,443.8680865,99.90946347,38.35705831,20.34234276,49.32166375,8.739464832,5.434330148,170.2675661,452.2172897,109.4869203,38.32437015,17.65420773,34.51315933,0.99765796,8.015188253,57.875,42.875,72.875,12.875,0
0,0,0,0,0,167.6438053,449.7608313,101.877524,40.14372674,16.3727398,68.0091449,10.4875015,5.118591825,158.3888781,396.2100113,89.50761948,36.84818404,12.44564476,82.46597707,11.48770941,5.831202239,11.875,101.875,26.875,11.875,0
0,0,0,0,0,169.8452303,446.4276297,97.99520529,40.32147377,14.2079733,53.69973288,8.589561735,4.770184405,162.6738309,479.7326596,99.45382374,40.48657431,7.847023339,64.11893766,15.28068274,4.30986246,70.875,10.875,40.875,10.875,0
0,0,0,0,0,172.5198024,425.953413,98.33859741,39.38172521,14.61584211,47.58677693,9.927977778,5.615688446,179.2909046,445.5752014,103.6617638,38.0883232,16.05123086,65.18621365,12.89169553,10.60427504,23.875,38.875,8.875,23.875,0
0,0,0,0,0,169.0662118,446.4208485,97.97524565,39.31947005,12.33628937,49.13367023,9.241468793,4.99366385,170.1865327,464.7639296,101.3300736,42.51102702,8.75115116,32.15162365,1.151414583,5.288112836,94.875,49.875,49.875,19.875,0
0,0,0,0,0,172.2972074,444.5081721,98.85799024,40.27676455,16.82916732,48.59254118,9.15016538,4.77584228,168.9581368,460.4803828,89.63227409,41.40322491,20.45677839,44.8987837,5.333066064,6.498241414,34.875,19.875,19.875,124.875,0
0,0,0,0,0,165.6434878,446.5052103,100.341326,46.59959029,13.71651592,44.55616144,6.743840417,5.858490927,163.4026367,439.985085,95.40762596,39.18608434,15.0759737,61.11277239,4.337146895,2.854365415,3.875,48.875,63.875,18.875,0
0,0,0,0,0,171.3199701,457.3981574,99.88412293,39.79281565,16.64395223,44.54492756,10.18435499,6.302814283,174.9106469,499.3452479,95.93035757,39.39313178,23.39731878,61.82398779,3.948990704,4.858882765,0.875,90.875,15.875,0.875,0
0,0,0,0,0,172.6191353,445.4104984,97.30350109,41.24199802,14.16283145,35.4228364,10.24588088,6.652518874,172.1872814,485.0042501,96.88755331,45.4740784,6.811825051,26.35730597,4.941896351,2.395038448,6.875,126.875,66.875,96.875,0
0,0,0,0,0,168.2281727,457.5134505,104.8101296,40.01964425,11.79911439,48.08928069,11.7405744,4.854065673,170.9541968,456.166599,109.6243963,41.06765664,1.461904171,20.9205446,7.44710446,2.925305752,4.875,4.875,49.875,19.875,0
0,0,0,0,0,168.6312686,448.1031472,96.81508245,42.26215342,12.87605439,56.77191155,9.434785162,5.030018776,165.6367797,424.2646814,95.75954109,41.9951269,6.890773105,62.80680255,11.30341843,5.152109328,88.875,13.875,13.875,73.875,0
0,0,0,0,0,168.2733437,450.2948519,99.0712876,39.85619785,13.66372321,57.71440033,11.42604431,6.025387161,160.5166943,448.7101819,90.51926238,39.30077651,5.734704958,49.81164062,6.684840171,8.652569243,50.875,35.875,5.875,20.875,0
0,0,0,0,0,167.9365049,445.2653356,99.4004309,39.62581222,19.74339969,63.63508217,9.387125201,5.66868332,179.7679444,497.7840523,98.00433042,43.00380252,32.08051284,39.96271882,12.77373537,6.286993957,41.875,116.875,26.875,11.875,0
0,0,0,0,0,171.9587918,447.3474328,101.0451288,39.73458198,16.07690671,57.118054,7.236086633,5.643922909,165.0492768,473.54624,98.42660324,37.3582861,13.95375937,67.3726386,6.16443532,1.917746683,18.875,93.875,3.875,3.875,0
0,0,0,0,0,172.2299032,462.4352747,98.36494717,39.77438696,15.74270617,46.81436189,9.458507524,5.615760252,161.2517714,460.2291486,92.14375637,40.74205495,3.34619697,18.01827095,4.282874298,8.358420517,14.875,14.875,29.875,29.875,0
0,0,0,0,0,171.6105717,438.1850305,98.89294016,38.96346305,17.7236183,59.03225466,8.636982868,4.96139787,169.0536182,447.6978331,105.3079388,38.6448712,24.73785148,138.2297514,11.64653152,0.292875136,64.875,34.875,4.875,19.875,0
0,0,0,0,1,168.1809762,460.3400816,100.7454049,39.6928483,17.23919014,48.54353285,9.762498325,4.322452026,167.1577165,448.3412464,101.2607508,39.41833101,4.616005841,32.60250593,15.31205859,7.153931774,6.875,81.875,6.875,81.875,0
0,0,0,0,0,173.5057371,456.6939697,100.6308567,40.07748805,11.54065788,60.95172343,10.63362328,4.232399739,166.5126036,413.86699,100.0611185,40.72332309,2.002481706,15.49770756,4.500919654,6.859146761,6.875,6.875,21.875,36.875,0
0,0,0,0,0,172.0584018,452.3056995,98.99673129,40.27493978,10.16797954,50.28062221,9.179086417,3.97561537,171.5118702,494.7346322,107.7039404,39.99246354,7.455091511,32.69144771,17.64560594,4.40853062,21.875,66.875,6.875,6.875,0
0,0,0,0,0,169.669841,452.5862269,101.096256,40.09242296,13.91926229,55.8093455,11.35592516,5.256248262,158.3462585,445.6217714,97.80854591,38.73083893,5.863592215,30.66930635,13.75921173,10.30272418,44.875,14.875,59.875,44.875,0
0,0,0,0,0,168.1828564,462.5679084,98.31839992,40.0262729,15.32971924,47.53858008,11.11859545,7.136906104,175.7735766,477.2534124,101.3399218,38.02312458,16.18554361,58.99752339,3.727045105,7.205541976,63.875,78.875,3.875,33.875,0
0,0,0,0,0,162.7429864,458.1306189,102.4368911,41.26654617,11.30718889,61.6990416,12.00734299,5.053978027,161.4183923,421.2034209,99.59855651,40.77027155,11.72962164,122.1663823,4.961245476,2.336784595,0.875,75.875,75.875,15.875,0
0,0,0,0,0,171.818157,436.4522855,96.54781232,39.28201923,12.04817467,51.8118606,10.4210628,4.74668343,179.4972557,452.5846748,97.71816607,40.66477771,9.453314218,45.34923302,9.012079425,1.993843064,33.875,3.875,63.875,63.875,0
0,0,0,0,0,163.5603095,471.2753239,97.86151322,39.66367491,11.61709887,49.24298159,8.421108267,5.309809957,165.3458088,461.7679195,102.4827355,42.7387683,5.56833354,81.25456482,1.754274262,3.415515315,107.875,17.875,32.875,2.875,0
0,0,0,1,0,175.8364855,452.7936537,124.7317296,40.91048703,16.71916953,48.58011668,10.49774549,5.037259736,179.4944394,480.960311,123.7750076,43.5571699,12.27223663,8.245618848,8.313307099,4.931997863,29.875,74.875,74.875,14.875,1
0,0,0,0,0,169.1259446,453.45563,103.1996588,39.16132631,17.49861082,50.66889319,10.14046821,4.517512733,170.8181774,444.4417034,101.0580981,38.61268536,8.613471582,52.20759316,4.260265727,1.418385531,66.875,36.875,6.875,111.875,0
0,0,0,0,0,170.4274331,447.3082283,104.4117089,39.43061999,9.641022594,54.00208409,7.061137119,5.296246897,163.8732731,413.7825953,101.8456531,43.57594938,12.37481051,50.88033184,9.718869436,3.817883115,53.875,38.875,8.875,23.875,0
0,0,0,0,0,167.9203257,429.539068,101.9810145,41.44181693,16.90736789,42.81265456,12.33221629,4.064410842,173.836415,404.6621663,109.3181376,44.81110277,15.26147257,29.26181701,0.787598126,4.631972555,11.875,86.875,11.875,251.875,0
0,0,0,0,0,169.0904236,367.1245325,103.8164784,50.58832281,16.79445953,52.75736218,7.289375803,5.271215226,184.6499318,376.2949057,102.380223,54.87492941,27.49625831,1.997065401,13.0919175,8.091843288,92.875,2.875,32.875,2.875,0
0,0,0,0,0,170.4443133,442.7737472,104.0925012,40.98199399,14.32360667,64.42415515,9.926617263,5.252894646,179.2363092,447.9090432,100.0468157,41.78230555,1.769836146,61.17944381,10.22236738,7.337703767,26.875,11.875,101.875,71.875,0
